Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/15/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Korea, Dem. People's Rep.",PRK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.411765824,0.676695903,0.567802493,2.008390048,3.872159461,5.263241178,3.936659776,1.672809046,7.397199076,3.312762893,5.016691567,7.80460632,9.466276751,18.86525075,16.23037965,16.274131,26.40005093,22.34827132,19.43741608,20.9030339,17.60892119,20.69032857,24.60526097,24.675721,21.73456246,20.45112882,10.09678477,11.1653892,10.51380479,13.14465223,10.08618527,11.44603181,7.376430045,7.277627631,3.42861723,2.390985511,3.885207635,3.825033365,3.370527577,3.420268727,3.715982819,4.189781687,3.42715373,2.399614666,3.332903228,3.184542659,2.966345493,1.737724288,1.098135864,0.642290869,-0.265123395,-0.38819636,2.248654892,0.704596369,2.019964428,1.716662547,1.511910394,1.812996752,1.74945224,1.941873812
Paraguay,PRY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.684821774,8.421275462,1.645908055,2.06773952,2.318427386,2.976767383,-3.115874986,0.518943643,2.639791537,1.264351131,5.90078044,8.523149793,20.64109115,23.5875248,6.075692829,4.540506907,10.44843875,9.217362881,19.32126636,16.53494462,15.8261734,5.474617343,15.9078209,28.84208587,26.13133012,26.89674764,27.96906831,27.2355213,31.4549196,36.60753133,25.11983702,14.08292063,12.22003496,12.57337044,11.07642719,11.42144824,3.410989241,16.25857633,10.68012791,14.66450544,13.93560469,17.94938421,15.14432465,11.83500522,12.95282412,8.855832654,12.63550564,12.22475506,3.647964919,4.655701383,5.095710539,4.798275879,4.337676095,2.857006485,1.60388801,4.134754444,2.159209292,1.960248198,3.011893178,2.677664621
West Bank and Gaza,PSE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.784722618,2.61562108,-3.833899339,-5.3722144,-3.029341045,10.44234504,2.344690282,1.487861835,-2.125615544,-4.85518383,0.056219727,5.393123069,4.770234129,17.00835541,1.852733466,13.19631625,5.419824737,2.867734026,5.738371438,3.672228115,-3.707013017,1.278022484,3.225414992,-0.301992725,3.849469301,2.576474501
Pacific island small states,PSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,7.981069316,6.816755345,6.73992674,5.152101284,3.051297782,8.715876743,8.198599738,3.968512879,5.834673163,6.111370504,6.306671978,3.012221307,2.624661973,1.731938822,2.8684423,3.290055995,3.413641252,4.4921875,2.178970581,2.836083676,3.291285106,2.43541326,2.257355093,1.497445634,3.87271716,1.559023388,7.162541366,2.437842289,2.643296858,1.877828801,4.194069231,0.917887033,2.823345345,3.559290371,2.633326432,2.471859084,3.207796452,1.385778226,1.841456736
Post-demographic dividend,PST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.782158882,3.631936501,3.269325727,4.520479421,4.13760517,4.40492928,3.936659776,4.058720858,4.8281626,6.357323166,6.384326564,6.80497331,8.984519066,13.26644296,13.00487077,9.508581014,8.472429056,8.179534432,8.300769413,11.54285829,9.495778796,8.568200451,5.612850366,5.183243101,4.290953964,3.770636329,4.72094924,4.406553056,5.288682393,4.65045101,4.038556993,3.479093295,3.88366392,3.244587998,3.620004314,2.53841642,2.080421771,1.447855828,1.474009346,1.928375557,2.500968596,2.065433369,1.865475042,2.620121338,2.389056857,2.584871409,3.051902863,3.132898269,1.69752901,1.165316991,1.820354856,1.521895139,1.482530336,1.391282362,1.41266045,1.137900311,1.855170334,2.023111923,1.967206286,1.454270727
French Polynesia,PYF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,11.4861599,7.566905724,2.209224332,1.179158411,10.02275015,4.031347303,5.014463266,8.379971032,17.85206612,16.38274585,9.306933537,9.099612226,5.959669634,9.601579312,10.81154875,11.37988422,10.52269036,14.24736469,12.29898541,6.606976642,8.589241594,-10.46615087,2.276471929,2.009540183,0.764363964,1.450174752,1.271569897,2.002843492,0.867323419,1.141564045,1.468337994,0.984044228,0.725914369,0.930593252,0.961534044,,,,,,,,,,,,,,,,1.129477902,-0.301253738,0.001939682,0.304841985,0.296303311
Qatar,QAT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.951940971,3.009005175,17.17646774,13.10678485,30.54269981,8.361613535,10.9698606,22.89956469,-24.21810088,6.979329894,18.27017134,6.329962236,0.767488572,-1.482751063,-25.1298075,-8.976699058,7.787569656,12.41440353,-4.455914212,-15.10042031
Romania,ROU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0039786,199.8588956,227.3087358,139.0230706,43.9334732,44.00228391,135.3383995,48.13451977,49.522463,43.18078915,37.95631541,22.71426905,23.15325547,15.45659588,12.00699012,10.60657936,15.81622747,16.01557989,4.086778232,3.593131593,3.769401251,3.770702842,3.395480966,1.796958454,3.25534816,2.447043264,4.679172497,6.186225461,6.795538042,3.754659373
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.90291126,128.6297717,1490.418425,887.8407362,307.2980569,144.0068672,46.03637767,15.05850364,18.53896734,72.38660547,37.69792821,16.47961936,15.66190631,13.65713681,20.25514958,19.27943213,15.12040663,13.84123924,18.01351833,1.970612603,14.19110957,24.46008606,8.907868421,5.320138872,7.490071117,7.249735907,2.844222698,5.349815088,9.997924911,3.084173841,0.896021692
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,7.124713645,-7.97133394,13.55122875,16.02500351,6.963864954,36.85927463,36.96646543,0.848491736,-1.284129678,9.936410101,-0.11386614,1.84633286,3.916253775,15.90691161,87.96914908,-1.891087559,13.5114663,3.664738901,6.065285706,3.064775152,7.710701815,4.883180316,2.449212642,16.85668927,4.564129996,-7.02173255,0.665276478,2.225376326,5.297086761,13.46146891,14.97893643,7.283283165,13.87050259,17.1913029,51.26658306,10.92141575,15.62150244,2.228200651,11.03231026,3.279437528,-0.388163033,-5.230473526,20.37185848,11.09755249,9.026829753,2.46112039,12.93066309,14.4599744,7.146996629,3.185021247,7.192766764,4.720754429,2.692236372,4.732466319,0.486519455,5.030223395,8.161704327,-0.62603277,2.501055378,8.266471783
South Asia,SAS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.16723064,0.159948178,3.569925065,1.598710454,7.931704957,6.296188834,7.939641766,2.415383587,3.34336434,3.708353022,3.172176139,8.966860032,15.30147354,24.37874263,21.09809891,5.981859342,5.637229339,9.371206913,12.56450599,11.50832081,9.986014944,9.359528705,8.520307743,8.788393649,6.851200074,6.987419178,8.539692451,9.867297341,8.510928445,8.60051957,11.58433068,9.184429238,9.35016799,9.875314797,8.673542492,8.112632814,7.279092987,7.526036898,4.162701159,4.472433713,5.358776045,3.892867435,3.563201419,6.528012451,6.979577025,7.362936965,7.438804136,8.527467859,6.90236006,8.835346941,10.6842835,7.837768139,6.333634529,5.154816174,3.833658412,3.810693121,4.559149335,3.443495826,4.012476723,4.350723509
Saudi Arabia,SAU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,1.016672325,-24.44012355,10.54774294,1.076033421,11.3940363,150.3532564,12.06094421,16.55361073,8.081620662,10.08617963,23.09854873,37.81404598,11.71129575,6.311914792,1.196649002,-0.922754273,-1.038875388,-26.8701069,6.741433923,-8.948644109,8.577545704,7.101716389,-2.262508338,-0.296625785,-1.664308903,1.094949959,5.818222091,7.842928277,3.4597245,-13.93374357,14.48832901,10.94798496,-1.646677592,5.956874285,2.316558662,11.05648382,20.14961278,11.57236146,8.435399496,17.68979654,-15.71323043,17.19132316,15.52937335,4.015515357,-1.216334595,-2.269998044,-16.90852542,-3.046414213,7.565830706,11.50846501,0.486383588,-7.928048781
Sudan,SDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.542753453,1.593054684,4.710817037,3.905977692,-2.394677438,6.404350657,6.759785432,2.367642139,8.607460211,7.320637312,6.561872549,14.30545006,23.15158265,15.43908606,5.284266155,6.866021955,17.40399848,24.9099228,23.97488261,22.02656515,24.97717955,30.59024936,26.05805905,33.6368828,46.16914524,28.64255664,25.89135325,78.86259634,36.73865193,66.23558835,88.77284578,109.2336552,97.48734825,159.2669752,104.5550287,32.56225389,47.58344731,17.66227094,15.82357794,9.853136581,21.13399117,10.80123523,9.799924104,17.27399792,18.05440287,7.652254305,15.30662148,8.891016613,1.862131893,22.66941921,26.32834997,30.12859314,36.42862912,34.06698552,14.02255744,20.68558773,34.62237073,55.97532544,51.97889335,115.2777685
Senegal,SEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.468577471,2.539247691,1.48655562,1.995350265,0.45282082,0.416222711,1.332998867,-0.542368625,6.866775677,2.042860358,3.001808317,4.103639465,7.684397711,16.76119508,11.62914449,3.789214857,8.163954668,6.772631921,9.706581319,5.456040129,11.04779323,9.722055674,9.292054687,7.722470048,8.892212754,5.53608293,-1.735954326,-1.140331782,2.170226462,-0.166872377,-0.92367843,-0.827466513,0.084269758,34.04136708,7.113007286,4.161517341,1.977829174,2.779030906,-0.525447723,1.308659849,6.994935196,1.904645309,-0.922879934,-0.134935111,4.720878754,2.885492002,6.588712451,8.216542731,-1.689038683,1.60441579,3.857470384,3.274111576,1.18613047,-1.515859735,1.06978462,0.95564952,0.598916827,-0.839644465,1.864955093,2.342765823
Singapore,SGP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.332403196,0.468018016,0.924907797,0.564790406,1.082506387,2.101476219,0.361662185,1.437090139,2.277669496,1.546732091,4.853248777,5.726033909,13.21024393,16.31535384,2.896003719,1.719843963,2.006432928,4.041776817,5.235665079,11.12726475,5.875284859,4.532984802,3.171327922,0.78782701,-1.46533549,-1.25287298,0.532575444,5.430571076,4.159376908,4.69728071,4.435242454,1.387813327,3.453287304,3.460915602,3.151729522,1.506233456,1.081532429,-1.324447081,-3.582970511,3.862686509,-1.816264681,-0.888569807,-1.787329124,4.073495064,1.907436782,1.845698784,5.91622845,-1.386165591,2.96109252,1.102609419,1.053835183,0.470225826,-0.449738694,-0.269632864,3.060224155,0.647139798,3.006092965,3.347638991,-0.62419408,-2.91966152
Solomon Islands,SLB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,13.21405855,12.53172118,7.058473574,10.86236471,9.49966592,5.116098948,11.61158154,16.87094026,3.209521176,34.16548822,7.369957261,13.13496879,17.02055606,27.90571609,9.533407592,12.08134725,8.463056319,11.17749564,7.646893778,5.58488111,9.872644638,11.3033011,6.240048451,5.456512993,14.33087892,8.852829248,10.84792807,7.87386185,6.705217836,6.060150604,9.519918474,7.191823507,1.669014848,3.90713021,3.559290371,0.034035523,1.390540518,2.938071179,1.264355356,3.404472156
Sierra Leone,SLE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-2.52E-05,1.00E-05,2.34E-05,-8.99E-06,5.196915646,2.733468705,-5.850713633,6.666983786,14.16495948,-2.142473956,-6.929365176,5.950279212,23.22515834,14.16090916,8.868739631,8.284205295,19.74694804,23.85011364,11.53571229,-6.008734537,8.698312242,18.50162731,19.43895601,39.7672586,68.88971428,78.5037958,165.67664,64.28824806,61.49127685,70.59154925,128.7616683,82.02357923,26.73632213,25.06204274,33.59798913,29.58048516,2.252769698,23.77512107,17.19385039,3.281143083,73.83710846,-3.91621657,13.14347066,12.81586032,16.62996047,12.32894219,6.796332103,9.993714381,7.781761918,17.17711734,17.37417937,12.04107803,6.925152931,1.797312491,18.86476336,1.775622471,14.04333226,14.02199248,7.702269014,10.91548159
El Salvador,SLV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,-1.175317359,-0.393507625,0.19483187,0.425428244,4.837511535,0.806457521,0.400316544,8.841365696,9.64914799,9.887979361,17.63421139,18.32162985,0.960013081,15.5624072,22.60128826,2.0093879,5.552900619,1.588997972,3.054087296,3.153780659,-0.948159223,2.37394371,3.905755511,3.355395245,5.105728337,7.420398311,3.419923022,8.593283736,9.804128184,10.92903407,6.581718611,3.383808374,4.230095183,0.994105168,3.27263167,3.313631655,1.510633012,2.965671413,2.717673382,4.264739179,4.324878898,4.382953786,3.530376136,-0.055789647,2.645602583,5.908977228,2.547509525,0.582891427,1.011788912,1.308633787,0.651008914,0.987503803,1.696558433,0.960338639,0.203941699
San Marino,SMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827515095,1.554636086,2.567733587,2.703478414,2.386768924,2.451827915,2.010882697,1.667875272,2.012072435,-1.972386588,2.831969792,0.999377268,1.430355746,0.152699198,3.120044604,2.000617175,0.388644529,-0.742700251,1.316705339,1.74335584,2.013180098,0.609492545,
Somalia,SOM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,9.787602229,-0.824029645,3.29617204,13.10342631,12.89492307,-3.206365227,-0.32441364,3.397375366,6.522384692,0.688919331,1.843758107,11.99021151,11.61333441,13.07142378,16.87861998,14.73131647,9.794714912,14.63674904,13.04844035,100.9031751,20.12601818,26.83059261,32.00536486,71.67052001,29.60896833,33.52681766,32.65476946,69.84737009,97.41667263,215.4668007,,,,,,,,,,,,,,,,,,,,,,,,7.131284405,1.646434723,-0.848854536,-0.974226265,0.458057855,7.16660484,7.90288028
Serbia,SRB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.03267946,20.8587312,24.41395118,27.89589851,80.99265639,86.82621,19.50922485,12.48734161,8.123368746,14.66799608,12.35574242,8.701878497,9.085204854,7.887692895,5.728941631,8.909097738,6.199338956,5.125443276,2.585382937,1.87289248,1.549888832,2.97079317,1.974942562,2.440600408,2.449981748
Sub-Saharan Africa (excluding high income),SSA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.278445998,1.803794403,3.224735838,3.227077753,3.052176608,4.2575852,1.227751834,3.165169051,5.019729013,4.073610245,4.801224156,5.435454877,10.05522691,13.61616647,11.22458442,11.13093377,10.71375379,9.899775712,11.53571229,14.24589465,10.62528702,11.59255375,10.96014082,11.59752545,9.587880941,7.7074186,7.626521578,7.785116695,10.40828373,10.61041472,8.564278995,6.961281947,11.29797351,23.24948076,11.04378986,9.074834889,5.055345931,6.931402668,8.006813278,9.182191416,6.500596654,3.554213255,5.623192609,7.765278535,7.501710131,7.874117327,7.036661075,10.42557609,3.071603625,5.886381646,9.410962982,5.38725712,3.81334836,2.615907839,2.972278349,5.030223395,3.92171862,3.956473697,2.85603412,3.521883435
South Sudan,SSD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.82932954,12.92640243,38.83334297,46.50690476,36.5121585,-26.70028458,17.68933214,,,,,
Sub-Saharan Africa,SSF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.134254731,1.667438987,3.1749164,3.547977555,3.025485411,4.143078923,1.280375351,3.273524952,4.959124912,3.859552081,4.664180023,5.553683676,10.20384148,14.16090916,11.62914449,10.94633765,10.93869319,9.564084707,11.88531522,14.37377384,10.80850735,10.8392558,10.81740027,11.47755752,8.930836088,7.392276304,7.407941445,7.120370488,9.769009372,10.5836307,8.552230946,6.63928073,10.82996009,22.73192415,10.94105466,9.029609107,5.022977202,6.840405749,7.809445736,8.844396247,6.232012527,3.583689246,5.785012114,8.68283553,7.346539396,7.763185816,7.068196035,10.53291045,3.603515189,5.644330861,9.391655493,5.466174868,4.036639055,2.452916672,2.927893862,4.905611843,4.28538472,3.52971462,2.678544749,3.199957862
Small states,SST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,7.55455597,12.37833345,13.48283954,8.687104246,7.651077116,5.976967024,7.463674187,5.987372272,5.116098948,7.150077671,6.086528544,5.64842599,6.533915098,5.986899135,4.609309725,3.033732873,6.555430348,3.9632505,3.231824211,2.495512657,2.991246825,4.433423516,2.891975101,3.624905529,3.042081928,3.088757471,3.942403938,5.056845759,4.63977092,4.414824902,7.255757647,1.764666309,3.602984573,4.075469263,3.4408803,2.124541839,1.532161324,3.010846958,1.645908629,2.474994488,2.714492109,1.891251841,0.360187795
Sao Tome and Principe,STP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58589026,15.67497874,14.51382351,18.55974123,13.06583994,10.0142982,26.4974242,7.570212428,12.47832429,7.778965257,13.60900151,10.72057334,8.199430594,5.006138669,5.113332951,2.965997273,1.715798347,6.978236993,5.47394862
Suriname,SUR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.128124007,3.797755681,2.686899125,0.196254941,2.406196854,3.593640814,3.429360488,1.632521059,2.949616541,3.089864624,5.384371113,4.263454481,10.81009705,20.25839784,10.48457037,-0.190339294,15.157945,7.55455597,7.032405172,11.40070624,4.410737041,7.436987913,0.475938657,-0.313079236,-0.939542484,1.251840943,17.25882373,9.897391238,12.12949324,49.90843003,12.33763659,34.89892249,157.4537109,438.2637258,276.7538454,11.88255037,1.493699769,17.21162432,73.97318676,60.74282138,39.53022823,37.45328232,21.31797822,12.83792785,15.53981194,39.03612463,6.425201252,15.52114322,6.483624248,7.196554191,13.84444685,10.7352006,0.383766168,1.583687158,4.854590609,24.07229494,28.14227627,5.662827217,4.422664314,44.86660999
Slovak Republic,SVK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57791138,13.44848872,9.891069556,4.53845928,4.788767219,4.853316121,7.21505506,9.489530011,5.121486981,3.937824045,5.32528183,5.738729108,2.543103888,2.899074419,1.11554354,2.858074061,-1.161221397,0.532681317,1.676477179,1.260116212,0.509341301,-0.192250577,-0.216403221,-0.512184923,1.215693888,2.034356622,2.493487709,2.368618962
Slovenia,SVN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45245656,8.430833592,7.428031351,6.531419521,5.565267655,8.675218454,7.581686541,5.640451047,3.360942095,1.520575153,2.221090879,4.177484524,4.465617844,3.399680891,-1.029317885,1.040015007,0.479044261,1.600355935,0.456031616,1.005043485,0.874115426,1.464064024,2.116788342,2.199603922,1.225815764
Sweden,SWE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.937379005,4.020266548,2.761901874,4.398532283,5.993140121,6.547980679,5.010239561,2.391518423,3.418210615,5.235287682,7.110288234,6.97316509,7.033770521,9.458146907,14.51240186,11.9189663,10.52956931,9.549067013,7.943208292,11.71650987,8.767342176,8.084605372,9.954061936,7.63598204,6.404506965,6.32272311,4.72094924,6.571206426,7.924666829,9.473820684,8.246788915,1.015341243,2.212271092,2.588042316,3.811391398,1.009058606,1.525517958,0.812959691,0.897864616,1.505770482,2.483522966,1.547639398,1.700239435,0.333021898,0.686383051,1.757413691,2.825893231,3.23523528,2.358905101,0.947565419,1.0883594,1.001422023,0.927395691,1.744531292,2.121180245,1.525609914,2.135151825,2.396920335,2.546875481,1.715129917
Eswatini,SWZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.12484417,9.627265023,25.23067656,10.28894548,4.213731884,13.57027839,10.44612519,10.5599585,13.58770537,8.209537783,3.510344533,15.17968556,4.736921435,11.06496663,5.987372272,13.91657691,1.113116956,24.13260949,2.891737251,30.38490738,8.777750478,11.18825014,17.38975949,10.97042674,16.64938065,7.682365133,11.34484118,7.405277993,5.370059047,25.34294172,8.942619357,8.914928257,6.005495677,3.871287845,6.556823116,4.041161947,5.014297891,10.42557609,9.7699243,3.197175459,5.340945135,8.748373502,6.532998251,7.146735847,5.545064733,7.241779098,2.478129893,2.812577665,2.489321802,2.621716544
Sint Maarten (Dutch part),SXM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.128757728,0.295016278,3.873094355,2.418679087,19.842779,0.22717564,0.345353039,0.10305969,6.514233855,,
Seychelles,SYC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.45690289,0.599020608,-0.002462957,4.379584524,2.450820268,-7.474265604,2.039246074,3.398070222,2.35162374,2.905379581,1.574430341,27.71121792,12.548074,20.93436715,13.50723645,9.134170486,43.80524769,-0.455239466,17.00996836,22.06134676,13.14933235,0.199850046,4.226807787,2.930445192,1.513647506,6.741130655,4.140979885,3.859392196,1.287107859,6.826715088,-2.043154983,4.679560793,4.102016923,0.96112178,-0.778737947,-1.532389137,1.083755946,4.365853704,2.056631486,3.983727231,6.156758865,3.613165237,5.946831619,24.67412016,0.458645157,1.442344622,11.79983858,34.96512789,27.49417926,-4.212723766,4.496235805,8.65859088,4.036639055,2.289925504,2.089710062,-0.908283202,4.797132486,1.430599048,1.953759357,-5.88426069
Syrian Arab Republic,SYR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.56543183,-2.747750824,22.50119211,2.115426913,-2.95205309,7.59091299,0.937731459,4.323595783,-3.175306831,0.894965293,8.152314557,-8.354126292,19.35595301,27.73362492,11.7221938,6.937192501,11.25586081,9.058308303,19.27185582,14.88202012,19.06165838,1.739971937,4.130029263,11.26651678,1.017046224,30.45031965,25.68327683,23.44342395,30.02388124,23.8225664,7.845197532,5.581940555,4.883899836,14.08968305,5.411552855,10.17107969,2.757122249,-0.717712587,7.442196773,9.70098597,6.554118436,0.394124325,-1.430640218,10.32637124,11.95044897,9.096506324,10.76906437,15.95012598,-2.780223039,6.899265094,11.57407782,26.24625525,31.77019391,37.09458403,35.33900212,36.96322139,36.96383843,13.60500893,19.67134047,
Turks and Caicos Islands,TCA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.756189472,2.624671952,2.576779725,0.62317265,2.184398161,1.551873127,3.097865327,2.129319274,5.460187842
Chad,TCD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.062827901,1.53457996,5.642064979,8.231251673,5.665701633,5.982875145,3.279287919,2.031464939,2.067339827,3.859552081,8.991748775,5.553683676,6.713594299,3.735693496,8.220700514,8.449525479,8.618019444,9.899775712,8.189757971,8.734904436,8.054758284,9.220783648,0.012126946,24.06635313,-5.113194829,-16.93282608,-3.13308181,9.36193041,-1.25261065,8.012329035,3.073498966,-12.90655383,-1.314603719,43.54496377,8.833127266,11.45845495,3.782785465,6.749408829,-7.572866285,5.28980486,13.79765275,1.90781944,0.079004692,9.73425648,28.11193368,9.98442792,3.301934263,8.64881979,-9.558754478,6.391195051,8.580398958,1.097245712,-4.141367404,0.645785332,-8.480017258,-1.400839279,0.028251914,5.014657778,2.85603412,-5.081467132
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,6.218122872,5.91038721,6.514383335,4.418939807,2.891936389,7.819157354,8.496710422,6.282702487,7.842954438,7.369957261,7.288856258,6.490654767,7.738584157,6.691270001,5.548389146,6.132445798,7.755831942,5.928048185,4.488493398,3.43515087,3.810263821,3.245532103,5.528081138,6.076678825,4.631109399,4.881323357,8.316868498,1.826703689,4.911020237,7.465943034,3.753878753,2.111236257,3.023894237,2.348496006,2.438924087,3.562375799,3.398105023,1.598798134,1.638412203
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.10286546,830.1129233,887.8407362,307.2980569,152.4477703,43.03354319,17.73599449,11.02162553,23.00530439,22.63187361,10.17867426,5.528482685,8.24255691,8.277602284,7.53263295,10.35676919,11.96023979,10.82086843,3.785557688,7.009283603,8.200847093,4.785569806,3.366824642,2.30918243,2.219572933,2.844222698,4.810288428,3.447445127,3.658684457,3.102320561
Togo,TGO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-6.946829986,0.715476635,3.1749164,1.459838724,-2.324072483,5.737758598,1.748089377,0.060945426,4.838560996,-1.621250409,12.39323685,-0.372352692,3.13437417,42.03208071,-4.263835255,14.21001411,20.65740569,-12.30418654,7.546998737,10.46572658,12.64742228,7.086757897,14.26012372,1.879445299,3.401437346,5.59479994,1.65884168,2.585776451,0.992354543,2.975944444,2.671092826,3.245434606,-8.196773502,35.84238136,11.08421036,5.387927808,2.036034541,9.55663247,1.115127202,10.04945674,1.634053476,5.027855566,-2.893106989,-1.907888968,5.876157762,-0.50876323,4.968710524,11.77617619,1.584658809,0.634747306,1.076927823,1.709565399,1.717859846,-0.084209159,3.479625824,36.99216193,-0.434609618,1.33588276,1.545092656,1.282158196
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.69863251,0.540499291,-1.166736812,2.67778346,4.316572673,8.245328725,-1.667692625,-0.252985512,3.333369938,-4.995198608,-0.786323294,6.336935513,18.44564295,20.33469237,3.488023428,4.497085167,6.014698711,9.697182716,8.645577466,12.70248279,8.372422574,5.057854644,3.649155653,1.447866579,2.177202768,1.653155306,4.723213513,5.918396549,6.116743087,5.773182162,5.746523781,4.490454131,6.490654767,4.672763546,5.740236146,4.098140924,4.421168366,8.063710457,-2.576952978,1.331049959,1.917532245,1.690458056,2.149549016,3.569259426,5.091556183,5.104213273,2.473337742,5.133780352,0.194772131,4.080989227,3.74309812,1.909144442,1.778745892,1.441465365,0.722113573,2.63616762,1.89994499,1.432248539,0.946225111,-1.066259571
